,day,name,rating
0,2022-05-10,씽2게더,9.39
1,2022-05-10,극장판 귀멸의 칼날: 무한열차편,9.27
2,2022-05-10,극장판 주술회전 0,9.26
3,2022-05-10,피아니스트의 전설,9.25
4,2022-05-10,벤허,9.23
5,2022-05-10,파수꾼,9.18
6,2022-05-10,코다,9.14
7,2022-05-10,와이키키 브라더스,9.11
8,2022-05-10,피의 연대기,9.09
9,2022-05-10,비긴 어게인,9.04
10,2022-05-10,개를 훔치는 완벽한 방법,9.00
11,2022-05-10,중경삼림,8.90
12,2022-05-10,화양연화,8.81
13,2022-05-10,찬실이는 복도 많지,8.77
14,2022-05-10,바닷마을 다이어리,8.73
15,2022-05-10,귀향,8.67
16,2022-05-10,세자매,8.67
17,2022-05-10,안경,8.64
18,2022-05-10,라라랜드,8.62
19,2022-05-10,공기살인,8.61
20,2022-05-10,나쁜 교육,8.46
21,2022-05-10,아비정전,8.45
22,2022-05-10,드라이브 마이 카,8.42
23,2022-05-10,모가디슈,8.33
24,2022-05-10,신은 죽지 않았다 3: 어둠 속의 빛,8.32
25,2022-05-10,어나더 라운드,8.30
26,2022-05-10,수퍼 소닉2,8.29
27,2022-05-10,언어의 정원,8.18
28,2022-05-10,문라이즈 킹덤,8.12
29,2022-05-10,루이스 웨인: 사랑을 그린 고양이 화가,7.97
30,2022-05-10,날씨의 아이,7.96
31,2022-05-10,한여름의 판타지아,7.80
32,2022-05-10,니 부모 얼굴이 보고 싶다,7.72
33,2022-05-10,스펜서,7.71
34,2022-05-10,미나리,7.57
35,2022-05-10,디어 에반 핸슨,7.46
36,2022-05-10,아사코,7.28
37,2022-05-10,닥터 스트레인지: 대혼돈의 멀티버스,7.26
38,2022-05-10,앵커,7.25
39,2022-05-10,신비한 동물들과 덤블도어의 비밀,6.53
40,2022-05-10,불한당: 나쁜 놈들의 세상,6.50
41,2022-05-10,로스트 시티,6.16
42,2022-05-10,노회찬6411,6.05
43,2022-05-10,서울괴담,4.56
44,2022-05-11,씽2게더,9.39
45,2022-05-11,극장판 귀멸의 칼날: 무한열차편,9.27
46,2022-05-11,극장판 주술회전 0,9.26
47,2022-05-11,피아니스트의 전설,9.25
48,2022-05-11,벤허,9.23
49,2022-05-11,코다,9.14
50,2022-05-11,피의 연대기,9.09
51,2022-05-11,비긴 어게인,9.04
52,2022-05-11,중경삼림,8.90
53,2022-05-11,화양연화,8.81
54,2022-05-11,찬실이는 복도 많지,8.77
55,2022-05-11,바닷마을 다이어리,8.73
56,2022-05-11,귀향,8.67
57,2022-05-11,배드 가이즈,8.67
58,2022-05-11,세자매,8.67
59,2022-05-11,안경,8.64
60,2022-05-11,라라랜드,8.62
61,2022-05-11,공기살인,8.60
62,2022-05-11,나쁜 교육,8.46
63,2022-05-11,아비정전,8.45
64,2022-05-11,드라이브 마이 카,8.41
65,2022-05-11,모가디슈,8.33
66,2022-05-11,신은 죽지 않았다 3: 어둠 속의 빛,8.32
67,2022-05-11,어나더 라운드,8.30
68,2022-05-11,수퍼 소닉2,8.29
69,2022-05-11,이상한 나라의 수학자,8.25
70,2022-05-11,빅 아이즈,8.21
71,2022-05-11,언어의 정원,8.18
72,2022-05-11,문라이즈 킹덤,8.12
73,2022-05-11,루이스 웨인: 사랑을 그린 고양이 화가,7.97
74,2022-05-11,날씨의 아이,7.96
75,2022-05-11,한여름의 판타지아,7.80
76,2022-05-11,니 부모 얼굴이 보고 싶다,7.72
77,2022-05-11,스펜서,7.71
78,2022-05-11,봄날,7.69
79,2022-05-11,미나리,7.57
80,2022-05-11,디어 에반 핸슨,7.46
81,2022-05-11,아사코,7.28
82,2022-05-11,닥터 스트레인지: 대혼돈의 멀티버스,7.26
83,2022-05-11,앵커,7.22
84,2022-05-11,신비한 동물들과 덤블도어의 비밀,6.55
85,2022-05-11,불한당: 나쁜 놈들의 세상,6.50
86,2022-05-11,로스트 시티,6.17
87,2022-05-11,노회찬6411,6.05
88,2022-05-11,서울괴담,4.58
89,2022-05-12,씽2게더,9.39
90,2022-05-12,극장판 귀멸의 칼날: 무한열차편,9.27
91,2022-05-12,극장판 주술회전 0,9.26
92,2022-05-12,피아니스트의 전설,9.25
93,2022-05-12,벤허,9.23
94,2022-05-12,코다,9.14
95,2022-05-12,피의 연대기,9.09
96,2022-05-12,비긴 어게인,9.04
97,2022-05-12,중경삼림,8.90
98,2022-05-12,화양연화,8.81
99,2022-05-12,찬실이는 복도 많지,8.77
100,2022-05-12,바닷마을 다이어리,8.73
101,2022-05-12,귀향,8.67
102,2022-05-12,세자매,8.67
103,2022-05-12,안경,8.64
104,2022-05-12,배드 가이즈,8.63
105,2022-05-12,라라랜드,8.62
106,2022-05-12,공기살인,8.61
107,2022-05-12,나쁜 교육,8.46
108,2022-05-12,아비정전,8.45
109,2022-05-12,드라이브 마이 카,8.41
110,2022-05-12,모가디슈,8.33
111,2022-05-12,신은 죽지 않았다 3: 어둠 속의 빛,8.32
112,2022-05-12,수퍼 소닉2,8.28
113,2022-05-12,빅 아이즈,8.21
114,2022-05-12,언어의 정원,8.18
115,2022-05-12,문라이즈 킹덤,8.12
116,2022-05-12,루이스 웨인: 사랑을 그린 고양이 화가,7.97
117,2022-05-12,날씨의 아이,7.96
118,2022-05-12,한여름의 판타지아,7.80
119,2022-05-12,니 부모 얼굴이 보고 싶다,7.72
120,2022-05-12,스펜서,7.71
121,2022-05-12,봄날,7.68
122,2022-05-12,미나리,7.57
123,2022-05-12,디어 에반 핸슨,7.46
124,2022-05-12,아사코,7.28
125,2022-05-12,닥터 스트레인지: 대혼돈의 멀티버스,7.28
126,2022-05-12,앵커,7.19
127,2022-05-12,신비한 동물들과 덤블도어의 비밀,6.55
128,2022-05-12,불한당: 나쁜 놈들의 세상,6.50
129,2022-05-12,로스트 시티,6.16
130,2022-05-12,노회찬6411,6.05
131,2022-05-12,서울괴담,4.55
132,2022-05-13,씽2게더,9.39
133,2022-05-13,극장판 귀멸의 칼날: 무한열차편,9.27
134,2022-05-13,극장판 주술회전 0,9.26
135,2022-05-13,피아니스트의 전설,9.25
136,2022-05-13,벤허,9.23
137,2022-05-13,코다,9.14
138,2022-05-13,피의 연대기,9.09
139,2022-05-13,비긴 어게인,9.04
140,2022-05-13,중경삼림,8.90
141,2022-05-13,화양연화,8.81
142,2022-05-13,찬실이는 복도 많지,8.77
143,2022-05-13,바닷마을 다이어리,8.73
144,2022-05-13,귀향,8.67
145,2022-05-13,세자매,8.67
146,2022-05-13,안경,8.64
147,2022-05-13,배드 가이즈,8.62
148,2022-05-13,라라랜드,8.62
149,2022-05-13,공기살인,8.61
150,2022-05-13,나쁜 교육,8.46
151,2022-05-13,아비정전,8.45
152,2022-05-13,드라이브 마이 카,8.41
153,2022-05-13,모가디슈,8.33
154,2022-05-13,신은 죽지 않았다 3: 어둠 속의 빛,8.32
155,2022-05-13,수퍼 소닉2,8.28
156,2022-05-13,빅 아이즈,8.21
157,2022-05-13,언어의 정원,8.18
158,2022-05-13,문라이즈 킹덤,8.12
159,2022-05-13,루이스 웨인: 사랑을 그린 고양이 화가,7.97
160,2022-05-13,날씨의 아이,7.96
161,2022-05-13,한여름의 판타지아,7.80
162,2022-05-13,니 부모 얼굴이 보고 싶다,7.72
163,2022-05-13,스펜서,7.71
164,2022-05-13,봄날,7.69
165,2022-05-13,미나리,7.57
166,2022-05-13,디어 에반 핸슨,7.46
167,2022-05-13,아사코,7.28
168,2022-05-13,닥터 스트레인지: 대혼돈의 멀티버스,7.28
169,2022-05-13,앵커,7.18
170,2022-05-13,신비한 동물들과 덤블도어의 비밀,6.54
171,2022-05-13,불한당: 나쁜 놈들의 세상,6.50
172,2022-05-13,로스트 시티,6.15
173,2022-05-13,노회찬6411,6.04
174,2022-05-13,서울괴담,4.53
175,2022-05-14,씽2게더,9.39
176,2022-05-14,극장판 귀멸의 칼날: 무한열차편,9.27
177,2022-05-14,극장판 주술회전 0,9.26
178,2022-05-14,기적,9.25
179,2022-05-14,벤허,9.23
180,2022-05-14,코다,9.14
181,2022-05-14,피의 연대기,9.09
182,2022-05-14,비긴 어게인,9.04
183,2022-05-14,중경삼림,8.90
184,2022-05-14,화양연화,8.81
185,2022-05-14,찬실이는 복도 많지,8.77
186,2022-05-14,바닷마을 다이어리,8.73
187,2022-05-14,귀향,8.67
188,2022-05-14,세자매,8.67
189,2022-05-14,배드 가이즈,8.66
190,2022-05-14,라라랜드,8.62
191,2022-05-14,공기살인,8.61
192,2022-05-14,나쁜 교육,8.46
193,2022-05-14,아비정전,8.45
194,2022-05-14,드라이브 마이 카,8.41
195,2022-05-14,모가디슈,8.33
196,2022-05-14,신은 죽지 않았다 3: 어둠 속의 빛,8.32
197,2022-05-14,수퍼 소닉2,8.28
198,2022-05-14,언어의 정원,8.18
199,2022-05-14,문라이즈 킹덤,8.12
200,2022-05-14,루이스 웨인: 사랑을 그린 고양이 화가,7.98
201,2022-05-14,날씨의 아이,7.96
202,2022-05-14,한여름의 판타지아,7.80
203,2022-05-14,니 부모 얼굴이 보고 싶다,7.72
204,2022-05-14,스펜서,7.71
205,2022-05-14,봄날,7.68
206,2022-05-14,미나리,7.57
207,2022-05-14,디어 에반 핸슨,7.46
208,2022-05-14,닥터 스트레인지: 대혼돈의 멀티버스,7.29
209,2022-05-14,아사코,7.28
210,2022-05-14,앵커,7.18
211,2022-05-14,신비한 동물들과 덤블도어의 비밀,6.54
212,2022-05-14,불한당: 나쁜 놈들의 세상,6.50
213,2022-05-14,아들의 이름으로,6.43
214,2022-05-14,로스트 시티,6.12
215,2022-05-14,서울괴담,4.50
216,2022-05-15,씽2게더,9.39
217,2022-05-15,극장판 귀멸의 칼날: 무한열차편,9.27
218,2022-05-15,기적,9.25
219,2022-05-15,극장판 주술회전 0,9.25
220,2022-05-15,벤허,9.23
221,2022-05-15,코다,9.13
222,2022-05-15,피의 연대기,9.09
223,2022-05-15,비긴 어게인,9.04
224,2022-05-15,중경삼림,8.90
225,2022-05-15,화양연화,8.81
226,2022-05-15,찬실이는 복도 많지,8.77
227,2022-05-15,바닷마을 다이어리,8.73
228,2022-05-15,배드 가이즈,8.69
229,2022-05-15,귀향,8.67
230,2022-05-15,세자매,8.67
231,2022-05-15,라라랜드,8.62
232,2022-05-15,공기살인,8.61
233,2022-05-15,나쁜 교육,8.46
234,2022-05-15,아비정전,8.45
235,2022-05-15,드라이브 마이 카,8.41
236,2022-05-15,모가디슈,8.33
237,2022-05-15,신은 죽지 않았다 3: 어둠 속의 빛,8.32
238,2022-05-15,수퍼 소닉2,8.28
239,2022-05-15,언어의 정원,8.18
240,2022-05-15,문라이즈 킹덤,8.13
241,2022-05-15,날씨의 아이,7.96
242,2022-05-15,한여름의 판타지아,7.80
243,2022-05-15,니 부모 얼굴이 보고 싶다,7.73
244,2022-05-15,스펜서,7.71
245,2022-05-15,봄날,7.67
246,2022-05-15,미나리,7.57
247,2022-05-15,디어 에반 핸슨,7.46
248,2022-05-15,닥터 스트레인지: 대혼돈의 멀티버스,7.30
249,2022-05-15,아사코,7.28
250,2022-05-15,앵커,7.15
251,2022-05-15,신비한 동물들과 덤블도어의 비밀,6.54
252,2022-05-15,불한당: 나쁜 놈들의 세상,6.50
253,2022-05-15,아들의 이름으로,6.44
254,2022-05-15,로스트 시티,6.13
255,2022-05-15,서울괴담,4.44
256,2022-05-16,씽2게더,9.39
257,2022-05-16,극장판 귀멸의 칼날: 무한열차편,9.27
258,2022-05-16,극장판 주술회전 0,9.25
259,2022-05-16,기적,9.25
260,2022-05-16,벤허,9.23
261,2022-05-16,코다,9.14
262,2022-05-16,피의 연대기,9.09
263,2022-05-16,비긴 어게인,9.04
264,2022-05-16,중경삼림,8.90
265,2022-05-16,화양연화,8.81
266,2022-05-16,찬실이는 복도 많지,8.77
267,2022-05-16,바닷마을 다이어리,8.73
268,2022-05-16,배드 가이즈,8.71
269,2022-05-16,귀향,8.67
270,2022-05-16,세자매,8.67
271,2022-05-16,라라랜드,8.62
272,2022-05-16,공기살인,8.62
273,2022-05-16,나쁜 교육,8.46
274,2022-05-16,아비정전,8.45
275,2022-05-16,드라이브 마이 카,8.41
276,2022-05-16,모가디슈,8.33
277,2022-05-16,신은 죽지 않았다 3: 어둠 속의 빛,8.32
278,2022-05-16,수퍼 소닉2,8.28
279,2022-05-16,언어의 정원,8.18
280,2022-05-16,문라이즈 킹덤,8.13
281,2022-05-16,날씨의 아이,7.96
282,2022-05-16,니 부모 얼굴이 보고 싶다,7.73
283,2022-05-16,스펜서,7.71
284,2022-05-16,봄날,7.62
285,2022-05-16,미나리,7.57
286,2022-05-16,디어 에반 핸슨,7.46
287,2022-05-16,닥터 스트레인지: 대혼돈의 멀티버스,7.30
288,2022-05-16,아사코,7.28
289,2022-05-16,앵커,7.10
290,2022-05-16,신비한 동물들과 덤블도어의 비밀,6.52
291,2022-05-16,불한당: 나쁜 놈들의 세상,6.50
292,2022-05-16,아들의 이름으로,6.43
293,2022-05-16,로스트 시티,6.13
294,2022-05-16,서울괴담,4.44
295,2022-05-17,씽2게더,9.39
296,2022-05-17,극장판 귀멸의 칼날: 무한열차편,9.27
297,2022-05-17,극장판 주술회전 0,9.25
298,2022-05-17,기적,9.25
299,2022-05-17,벤허,9.23
300,2022-05-17,코다,9.14
301,2022-05-17,피의 연대기,9.09
302,2022-05-17,비긴 어게인,9.04
303,2022-05-17,중경삼림,8.90
304,2022-05-17,화양연화,8.81
305,2022-05-17,찬실이는 복도 많지,8.77
306,2022-05-17,바닷마을 다이어리,8.73
307,2022-05-17,배드 가이즈,8.69
308,2022-05-17,귀향,8.67
309,2022-05-17,세자매,8.67
310,2022-05-17,걸어도 걸어도,8.62
311,2022-05-17,라라랜드,8.62
312,2022-05-17,공기살인,8.60
313,2022-05-17,나쁜 교육,8.46
314,2022-05-17,아비정전,8.45
315,2022-05-17,드라이브 마이 카,8.41
316,2022-05-17,모가디슈,8.33
317,2022-05-17,신은 죽지 않았다 3: 어둠 속의 빛,8.32
318,2022-05-17,수퍼 소닉2,8.28
319,2022-05-17,경계선,8.20
320,2022-05-17,언어의 정원,8.18
321,2022-05-17,문라이즈 킹덤,8.13
322,2022-05-17,루이스 웨인: 사랑을 그린 고양이 화가,7.98
323,2022-05-17,날씨의 아이,7.96
324,2022-05-17,니 부모 얼굴이 보고 싶다,7.73
325,2022-05-17,스펜서,7.71
326,2022-05-17,미나리,7.57
327,2022-05-17,디어 에반 핸슨,7.46
328,2022-05-17,닥터 스트레인지: 대혼돈의 멀티버스,7.30
329,2022-05-17,아사코,7.28
330,2022-05-17,앵커,7.09
331,2022-05-17,신비한 동물들과 덤블도어의 비밀,6.53
332,2022-05-17,불한당: 나쁜 놈들의 세상,6.50
333,2022-05-17,아들의 이름으로,6.41
334,2022-05-17,서울괴담,4.44
335,2022-05-18,범죄도시2,9.53
336,2022-05-18,씽2게더,9.39
337,2022-05-18,극장판 귀멸의 칼날: 무한열차편,9.27
338,2022-05-18,기적,9.25
339,2022-05-18,극장판 주술회전 0,9.25
340,2022-05-18,벤허,9.23
341,2022-05-18,코다,9.14
342,2022-05-18,피의 연대기,9.09
343,2022-05-18,비긴 어게인,9.04
344,2022-05-18,중경삼림,8.90
345,2022-05-18,화양연화,8.81
346,2022-05-18,바닷마을 다이어리,8.73
347,2022-05-18,배드 가이즈,8.68
348,2022-05-18,귀향,8.67
349,2022-05-18,세자매,8.67
350,2022-05-18,걸어도 걸어도,8.62
351,2022-05-18,라라랜드,8.62
352,2022-05-18,공기살인,8.59
353,2022-05-18,나쁜 교육,8.46
354,2022-05-18,아비정전,8.45
355,2022-05-18,드라이브 마이 카,8.41
356,2022-05-18,모가디슈,8.33
357,2022-05-18,신은 죽지 않았다 3: 어둠 속의 빛,8.32
358,2022-05-18,수퍼 소닉2,8.28
359,2022-05-18,빅 아이즈,8.21
360,2022-05-18,경계선,8.20
361,2022-05-18,언어의 정원,8.18
362,2022-05-18,문라이즈 킹덤,8.13
363,2022-05-18,루이스 웨인: 사랑을 그린 고양이 화가,7.98
364,2022-05-18,날씨의 아이,7.96
365,2022-05-18,니 부모 얼굴이 보고 싶다,7.72
366,2022-05-18,스펜서,7.72
367,2022-05-18,미나리,7.57
368,2022-05-18,디어 에반 핸슨,7.46
369,2022-05-18,닥터 스트레인지: 대혼돈의 멀티버스,7.31
370,2022-05-18,아사코,7.28
371,2022-05-18,앵커,7.07
372,2022-05-18,신비한 동물들과 덤블도어의 비밀,6.53
373,2022-05-18,서울괴담,4.42
374,2022-05-19,범죄도시2,9.49
375,2022-05-19,씽2게더,9.39
376,2022-05-19,극장판 귀멸의 칼날: 무한열차편,9.27
377,2022-05-19,기적,9.25
378,2022-05-19,극장판 주술회전 0,9.25
379,2022-05-19,벤허,9.23
380,2022-05-19,코다,9.14
381,2022-05-19,피의 연대기,9.09
382,2022-05-19,비긴 어게인,9.04
383,2022-05-19,중경삼림,8.90
384,2022-05-19,화양연화,8.81
385,2022-05-19,바닷마을 다이어리,8.73
386,2022-05-19,귀향,8.67
387,2022-05-19,배드 가이즈,8.67
388,2022-05-19,세자매,8.67
389,2022-05-19,걸어도 걸어도,8.62
390,2022-05-19,라라랜드,8.62
391,2022-05-19,공기살인,8.57
392,2022-05-19,나쁜 교육,8.46
393,2022-05-19,아비정전,8.45
394,2022-05-19,드라이브 마이 카,8.41
395,2022-05-19,모가디슈,8.33
396,2022-05-19,수퍼 소닉2,8.28
397,2022-05-19,빅 아이즈,8.22
398,2022-05-19,경계선,8.20
399,2022-05-19,언어의 정원,8.18
400,2022-05-19,문라이즈 킹덤,8.13
401,2022-05-19,루이스 웨인: 사랑을 그린 고양이 화가,7.98
402,2022-05-19,날씨의 아이,7.96
403,2022-05-19,니 부모 얼굴이 보고 싶다,7.73
404,2022-05-19,스펜서,7.72
405,2022-05-19,미나리,7.57
406,2022-05-19,디어 에반 핸슨,7.46
407,2022-05-19,닥터 스트레인지: 대혼돈의 멀티버스,7.31
408,2022-05-19,아사코,7.28
409,2022-05-19,앵커,7.08
410,2022-05-19,신비한 동물들과 덤블도어의 비밀,6.54
411,2022-05-19,서울괴담,4.42
412,2022-05-20,범죄도시2,9.49
413,2022-05-20,씽2게더,9.39
414,2022-05-20,극장판 귀멸의 칼날: 무한열차편,9.27
415,2022-05-20,기적,9.25
416,2022-05-20,극장판 주술회전 0,9.25
417,2022-05-20,벤허,9.23
418,2022-05-20,코다,9.14
419,2022-05-20,피의 연대기,9.09
420,2022-05-20,비긴 어게인,9.04
421,2022-05-20,중경삼림,8.90
422,2022-05-20,화양연화,8.81
423,2022-05-20,바닷마을 다이어리,8.73
424,2022-05-20,귀향,8.67
425,2022-05-20,세자매,8.67
426,2022-05-20,배드 가이즈,8.67
427,2022-05-20,걸어도 걸어도,8.63
428,2022-05-20,라라랜드,8.62
429,2022-05-20,공기살인,8.52
430,2022-05-20,나쁜 교육,8.46
431,2022-05-20,아비정전,8.45
432,2022-05-20,드라이브 마이 카,8.41
433,2022-05-20,모가디슈,8.33
434,2022-05-20,수퍼 소닉2,8.28
435,2022-05-20,이상한 나라의 수학자,8.23
436,2022-05-20,빅 아이즈,8.22
437,2022-05-20,경계선,8.20
438,2022-05-20,언어의 정원,8.17
439,2022-05-20,문라이즈 킹덤,8.13
440,2022-05-20,루이스 웨인: 사랑을 그린 고양이 화가,7.98
441,2022-05-20,날씨의 아이,7.96
442,2022-05-20,스펜서,7.72
443,2022-05-20,니 부모 얼굴이 보고 싶다,7.72
444,2022-05-20,미나리,7.57
445,2022-05-20,디어 에반 핸슨,7.46
446,2022-05-20,닥터 스트레인지: 대혼돈의 멀티버스,7.31
447,2022-05-20,아사코,7.27
448,2022-05-20,앵커,7.07
449,2022-05-20,신비한 동물들과 덤블도어의 비밀,6.53
450,2022-05-20,서울괴담,4.42
451,2022-05-21,범죄도시2,9.57
452,2022-05-21,씽2게더,9.39
453,2022-05-21,극장판 귀멸의 칼날: 무한열차편,9.27
454,2022-05-21,기적,9.25
455,2022-05-21,극장판 주술회전 0,9.25
456,2022-05-21,벤허,9.23
457,2022-05-21,코다,9.14
458,2022-05-21,피의 연대기,9.09
459,2022-05-21,중경삼림,8.90
460,2022-05-21,화양연화,8.81
461,2022-05-21,바닷마을 다이어리,8.73
462,2022-05-21,배드 가이즈,8.68
463,2022-05-21,귀향,8.67
464,2022-05-21,세자매,8.67
465,2022-05-21,걸어도 걸어도,8.63
466,2022-05-21,라라랜드,8.62
467,2022-05-21,공기살인,8.52
468,2022-05-21,나쁜 교육,8.46
469,2022-05-21,아비정전,8.45
470,2022-05-21,드라이브 마이 카,8.41
471,2022-05-21,모가디슈,8.33
472,2022-05-21,수퍼 소닉2,8.27
473,2022-05-21,빅 아이즈,8.22
474,2022-05-21,경계선,8.20
475,2022-05-21,언어의 정원,8.18
476,2022-05-21,문라이즈 킹덤,8.13
477,2022-05-21,루이스 웨인: 사랑을 그린 고양이 화가,7.98
478,2022-05-21,날씨의 아이,7.96
479,2022-05-21,스펜서,7.73
480,2022-05-21,니 부모 얼굴이 보고 싶다,7.73
481,2022-05-21,미나리,7.57
482,2022-05-21,디어 에반 핸슨,7.46
483,2022-05-21,닥터 스트레인지: 대혼돈의 멀티버스,7.31
484,2022-05-21,아사코,7.27
485,2022-05-21,앵커,7.07
486,2022-05-21,신비한 동물들과 덤블도어의 비밀,6.53
487,2022-05-21,서울괴담,4.41
488,2022-05-22,범죄도시2,9.58
489,2022-05-22,씽2게더,9.39
490,2022-05-22,극장판 귀멸의 칼날: 무한열차편,9.27
491,2022-05-22,기적,9.25
492,2022-05-22,극장판 주술회전 0,9.25
493,2022-05-22,벤허,9.23
494,2022-05-22,코다,9.14
495,2022-05-22,피의 연대기,9.09
496,2022-05-22,중경삼림,8.90
497,2022-05-22,화양연화,8.81
498,2022-05-22,바닷마을 다이어리,8.73
499,2022-05-22,배드 가이즈,8.68
500,2022-05-22,귀향,8.67
501,2022-05-22,세자매,8.67
502,2022-05-22,걸어도 걸어도,8.63
503,2022-05-22,라라랜드,8.62
504,2022-05-22,공기살인,8.50
505,2022-05-22,나쁜 교육,8.46
506,2022-05-22,아비정전,8.44
507,2022-05-22,드라이브 마이 카,8.41
508,2022-05-22,모가디슈,8.33
509,2022-05-22,수퍼 소닉2,8.27
510,2022-05-22,빅 아이즈,8.22
511,2022-05-22,경계선,8.20
512,2022-05-22,언어의 정원,8.18
513,2022-05-22,문라이즈 킹덤,8.13
514,2022-05-22,루이스 웨인: 사랑을 그린 고양이 화가,7.98
515,2022-05-22,날씨의 아이,7.96
516,2022-05-22,스펜서,7.73
517,2022-05-22,니 부모 얼굴이 보고 싶다,7.73
518,2022-05-22,미나리,7.57
519,2022-05-22,디어 에반 핸슨,7.46
520,2022-05-22,닥터 스트레인지: 대혼돈의 멀티버스,7.31
521,2022-05-22,아사코,7.27
522,2022-05-22,앵커,7.06
523,2022-05-22,신비한 동물들과 덤블도어의 비밀,6.53
524,2022-05-22,서울괴담,4.41
525,2022-05-23,범죄도시2,9.58
526,2022-05-23,씽2게더,9.39
527,2022-05-23,극장판 귀멸의 칼날: 무한열차편,9.27
528,2022-05-23,극장판 주술회전 0,9.25
529,2022-05-23,기적,9.25
530,2022-05-23,벤허,9.23
531,2022-05-23,코다,9.14
532,2022-05-23,피의 연대기,9.09
533,2022-05-23,중경삼림,8.90
534,2022-05-23,화양연화,8.81
535,2022-05-23,바닷마을 다이어리,8.73
536,2022-05-23,귀향,8.67
537,2022-05-23,배드 가이즈,8.67
538,2022-05-23,세자매,8.67
539,2022-05-23,걸어도 걸어도,8.63
540,2022-05-23,라라랜드,8.62
541,2022-05-23,공기살인,8.50
542,2022-05-23,나쁜 교육,8.46
543,2022-05-23,아비정전,8.44
544,2022-05-23,모가디슈,8.33
545,2022-05-23,수퍼 소닉2,8.27
546,2022-05-23,빅 아이즈,8.22
547,2022-05-23,경계선,8.20
548,2022-05-23,언어의 정원,8.18
549,2022-05-23,문라이즈 킹덤,8.13
550,2022-05-23,루이스 웨인: 사랑을 그린 고양이 화가,7.96
551,2022-05-23,날씨의 아이,7.96
552,2022-05-23,니 부모 얼굴이 보고 싶다,7.73
553,2022-05-23,스펜서,7.72
554,2022-05-23,미나리,7.57
555,2022-05-23,디어 에반 핸슨,7.46
556,2022-05-23,닥터 스트레인지: 대혼돈의 멀티버스,7.32
557,2022-05-23,아사코,7.28
558,2022-05-23,앵커,7.05
559,2022-05-23,신비한 동물들과 덤블도어의 비밀,6.53
560,2022-05-23,서울괴담,4.39
561,2022-05-24,범죄도시2,9.58
562,2022-05-24,씽2게더,9.39
563,2022-05-24,극장판 귀멸의 칼날: 무한열차편,9.27
564,2022-05-24,극장판 주술회전 0,9.25
565,2022-05-24,기적,9.25
566,2022-05-24,벤허,9.23
567,2022-05-24,해피 투게더,9.19
568,2022-05-24,코다,9.13
569,2022-05-24,피의 연대기,9.09
570,2022-05-24,중경삼림,8.90
571,2022-05-24,화양연화,8.81
572,2022-05-24,바닷마을 다이어리,8.73
573,2022-05-24,귀향,8.67
574,2022-05-24,세자매,8.67
575,2022-05-24,배드 가이즈,8.67
576,2022-05-24,걸어도 걸어도,8.63
577,2022-05-24,라라랜드,8.62
578,2022-05-24,공기살인,8.50
579,2022-05-24,나쁜 교육,8.46
580,2022-05-24,아비정전,8.44
581,2022-05-24,모가디슈,8.33
582,2022-05-24,신은 죽지 않았다 3: 어둠 속의 빛,8.32
583,2022-05-24,수퍼 소닉2,8.27
584,2022-05-24,빅 아이즈,8.22
585,2022-05-24,경계선,8.20
586,2022-05-24,언어의 정원,8.18
587,2022-05-24,문라이즈 킹덤,8.13
588,2022-05-24,루이스 웨인: 사랑을 그린 고양이 화가,7.96
589,2022-05-24,날씨의 아이,7.96
590,2022-05-24,니 부모 얼굴이 보고 싶다,7.73
591,2022-05-24,스펜서,7.72
592,2022-05-24,미나리,7.57
593,2022-05-24,디어 에반 핸슨,7.46
594,2022-05-24,닥터 스트레인지: 대혼돈의 멀티버스,7.32
595,2022-05-24,아사코,7.28
596,2022-05-24,앵커,7.05
597,2022-05-24,신비한 동물들과 덤블도어의 비밀,6.53
598,2022-05-24,서울괴담,4.38
599,2022-05-25,범죄도시2,9.57
600,2022-05-25,씽2게더,9.39
601,2022-05-25,극장판 귀멸의 칼날: 무한열차편,9.27
602,2022-05-25,극장판 주술회전 0,9.25
603,2022-05-25,기적,9.25
604,2022-05-25,벤허,9.23
605,2022-05-25,해피 투게더,9.19
606,2022-05-25,코다,9.13
607,2022-05-25,피의 연대기,9.09
608,2022-05-25,중경삼림,8.90
609,2022-05-25,화양연화,8.81
610,2022-05-25,아메리칸 셰프,8.75
611,2022-05-25,바닷마을 다이어리,8.73
612,2022-05-25,배드 가이즈,8.68
613,2022-05-25,세자매,8.67
614,2022-05-25,걸어도 걸어도,8.62
615,2022-05-25,라라랜드,8.62
616,2022-05-25,공기살인,8.49
617,2022-05-25,나쁜 교육,8.46
618,2022-05-25,아비정전,8.44
619,2022-05-25,모가디슈,8.33
620,2022-05-25,신은 죽지 않았다 3: 어둠 속의 빛,8.32
621,2022-05-25,어나더 라운드,8.30
622,2022-05-25,수퍼 소닉2,8.27
623,2022-05-25,빅 아이즈,8.22
624,2022-05-25,경계선,8.20
625,2022-05-25,언어의 정원,8.18
626,2022-05-25,루이스 웨인: 사랑을 그린 고양이 화가,7.96
627,2022-05-25,날씨의 아이,7.96
628,2022-05-25,그대가 조국,7.73
629,2022-05-25,니 부모 얼굴이 보고 싶다,7.72
630,2022-05-25,스펜서,7.72
631,2022-05-25,미나리,7.57
632,2022-05-25,디어 에반 핸슨,7.46
633,2022-05-25,닥터 스트레인지: 대혼돈의 멀티버스,7.32
634,2022-05-25,아사코,7.28
635,2022-05-25,앵커,7.05
